ID,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
1018,66,TRANSFER,7169129.94,C1016521533,7169129.94,0,C475877892,0,0,1
1019,634,CASH_OUT,26153.82,C129898759,26153.82,0,C127351954,0,26153.82,1
1020,113,CASH_OUT,37119.58,C39621039,37119.58,0,C1336335026,0,37119.58,1
1021,426,PAYMENT,16060.62,C1952313920,0,0,M425454505,0,0,0
1022,462,CASH_OUT,1433038.32,C994987867,1433038.32,0,C725098002,116466.92,1549505.24,1
1023,241,CASH_OUT,1061482.24,C1732153199,1061482.24,0,C662070365,122332.23,1183814.46,1
1024,135,TRANSFER,879912.4,C2956737,0,0,C1000995140,3424979.87,4441053.58,0
1025,105,CASH_OUT,188854.39,C713573924,188854.39,0,C972572502,0,188854.39,1
1026,238,TRANSFER,5274773.52,C31838536,5274773.52,0,C36485609,0,0,1
1027,305,CASH_OUT,354892.75,C1013675809,0,0,C1383996884,1393884.16,1748776.91,0
1028,648,CASH_OUT,468638.03,C1409902854,468638.03,0,C1543232665,3070090.72,3538728.75,1
1029,212,PAYMENT,3521.11,C707944761,2377,0,M1923103348,0,0,0
1030,212,CASH_IN,61059.87,C974195140,604357,665416.87,C783162920,191156.66,130096.8,0
1031,284,CASH_OUT,741277.85,C1679458417,741277.85,0,C730500505,563297.96,1126479.01,1
1032,324,CASH_OUT,63241.4,C1164886841,44984,0,C777937002,90886.43,154127.83,0
1033,400,TRANSFER,4598089.88,C1508043591,4598089.88,0,C99418495,0,0,1
1034,400,CASH_OUT,88781.69,C1762325976,0,0,C471608056,3582421.56,3671203.25,0
1035,285,CASH_OUT,6249265.86,C435417424,6249265.86,0,C1577595866,0,6249265.86,1
1036,562,TRANSFER,8770.06,C959095165,8770.06,0,C1685479165,0,0,1
1037,138,CASH_IN,70452.24,C968091346,9114431.13,9184883.37,C587750192,1092842.11,1022389.87,0
1038,302,TRANSFER,43235.71,C1028599135,43235.71,0,C1482390531,0,0,1
1039,130,CASH_OUT,275265.89,C1411323452,9122,0,C916660230,19071.11,294337,0
1040,299,PAYMENT,13822.06,C2010863075,0,0,M211842421,0,0,0
1041,153,TRANSFER,234853.95,C1944993034,234853.95,0,C2019813234,0,0,1
1042,46,TRANSFER,156072.14,C113794596,0,0,C1119978261,1192133.24,1348205.38,0
1043,179,CASH_IN,323747.27,C2069485830,774235.77,1097983.05,C1569736723,10272533.91,9948786.64,0
1044,250,CASH_IN,217091.21,C916748784,1781009.62,1998100.83,C1041343102,438434.6,221343.39,0
1045,188,CASH_OUT,65695.67,C1839616731,0,0,C891939886,1345303.18,1410998.85,0
1046,251,CASH_IN,97004.61,C1773702702,2961925.33,3058929.94,C637109899,1704248.92,1607244.31,0
1047,322,CASH_OUT,135845.3,C1714727890,135845.3,0,C1924984729,448088.56,583933.86,1
1048,284,CASH_OUT,175224.76,C1246384647,0,0,C1068832680,4289265.61,4464490.37,0
1049,91,TRANSFER,737285.03,C2082041963,737285.03,0,C484298628,0,0,1
1050,229,PAYMENT,17024.3,C668864565,0,0,M747765859,0,0,0
1051,531,CASH_OUT,4791.06,C1736966722,4791.06,0,C1399883678,4814602.17,4819393.23,1
1052,234,PAYMENT,10865.32,C1908609131,0,0,M16604999,0,0,0
1053,348,CASH_IN,131220.64,C828864778,3504863.51,3636084.14,C1847502358,151873.22,20652.58,0
1054,373,CASH_IN,41710.5,C539788169,1260854.43,1302564.93,C586909160,1777762.76,1736052.26,0
1055,160,CASH_OUT,1066.56,C329396714,15701,14634.44,C1675551214,0,1066.56,0
1056,354,CASH_OUT,69878.14,C656179758,69878.14,0,C105936896,41194.19,111072.33,1
1057,69,CASH_OUT,5521483.54,C1786386487,5521483.54,0,C1454031203,5527212.34,11048695.88,1
1058,346,PAYMENT,25748.35,C666322062,20748,0,M788239853,0,0,0
1059,10,PAYMENT,14899.21,C1000751381,25883,10983.79,M51885857,0,0,0
1060,322,PAYMENT,25539.66,C1125004354,0,0,M431654031,0,0,0
1061,13,CASH_OUT,259056.22,C1024031538,31988,0,C385968765,0,259056.22,0
1062,10,CASH_OUT,2662734.59,C813115168,2662734.59,0,C401825929,14165.62,2930405.33,1
1063,42,PAYMENT,9592.52,C585022427,51752,42159.48,M1142109148,0,0,0
1064,20,CASH_OUT,39041.32,C368254674,0,0,C1761770182,73309.77,112351.09,0
1065,565,TRANSFER,364715.24,C1929279421,364715.24,0,C921819400,0,0,1
1066,5,TRANSFER,120074.73,C1409933277,120074.73,0,C162114152,0,0,1
1067,323,PAYMENT,23055.13,C2125378950,80864,57808.87,M604818573,0,0,0
1068,202,TRANSFER,1025506.3,C828118136,103375,0,C223766509,4586.02,1030092.32,0
1069,359,TRANSFER,7428844.46,C1805149634,7428844.46,0,C849581392,0,0,1
1070,209,PAYMENT,12753.37,C1661073967,0,0,M919197275,0,0,0
1071,405,CASH_IN,36412.77,C2146610762,5240035.82,5276448.6,C563494966,669631.45,633218.67,0
1072,681,CASH_OUT,142924.69,C1348609694,422,0,C1877734125,5373691.83,5516616.53,0
1073,127,CASH_OUT,321883.89,C99535161,321883.89,0,C1399433313,52392.86,374276.75,1
1074,159,CASH_OUT,301193.32,C2042509361,301193.32,0,C448102180,0,301193.32,1
1075,5,TRANSFER,1716502.82,C316671934,0,0,C766681183,10646313.99,12362816.81,0
1076,502,TRANSFER,4758180.79,C1927843897,4758180.79,0,C1253561836,0,0,1
1077,688,TRANSFER,7442005.19,C1517198206,7442005.19,0,C1743049474,0,0,1
1078,208,CASH_OUT,23031.26,C543170433,23031.26,0,C967549667,69782.59,92813.86,1
1079,379,CASH_IN,19048.31,C1373817748,10932451.19,10951499.49,C1485581382,1096669.03,1077620.72,0
1080,42,CASH_IN,127793.36,C1420550009,13643873.45,13771666.81,C1201405265,320546.45,192753.1,0
1081,134,CASH_OUT,265662.34,C1809462523,0,0,C1202842917,316854.35,681219.8,0
1082,212,PAYMENT,5633.55,C1488118487,24930,19296.45,M1602780064,0,0,0
1083,509,TRANSFER,407320.01,C419252042,407320.01,0,C903832238,0,0,1
1084,228,TRANSFER,1323909.85,C174356762,1323909.85,0,C1545375198,0,0,1
1085,13,CASH_OUT,71820.09,C1247769472,61456,0,C822503864,1047779.58,1397942.99,0
1086,184,PAYMENT,10275.04,C1357429010,0,0,M1504707310,0,0,0
1087,332,CASH_OUT,87183.53,C873711128,0,0,C336932524,103502.15,190685.68,0
1088,326,CASH_OUT,829645.3,C1555099712,829645.3,0,C846177864,0,829645.3,1
1089,125,TRANSFER,222097.11,C988834023,222097.11,0,C21867933,0,0,1
1090,205,CASH_OUT,145911.54,C468921483,47264,0,C605611556,0,145911.54,0
1091,336,CASH_OUT,205129.12,C758551247,205129.12,0,C635085468,480559.02,685688.15,1
1092,184,CASH_IN,767656.82,C846168073,8623244.31,9390901.13,C2029660571,1374573.4,629847.79,0
1093,453,CASH_OUT,2600970.32,C1015856166,2600970.32,0,C1424612838,2111795.89,4712766.22,1
1094,326,CASH_OUT,6546019,C1776150191,6546019,0,C562081008,1342360.08,14782044.54,1
1095,156,PAYMENT,3498.36,C1356326890,0,0,M1229947103,0,0,0
1096,586,CASH_OUT,10000000,C701712936,10000000,0,C704752055,0,10000000,1
1097,210,CASH_OUT,1663895.14,C278631744,1663895.14,0,C542333894,0,1663895.14,1
1098,133,CASH_OUT,1159010.44,C1724151856,1159010.44,0,C1229046559,175085.52,1334095.97,1
1099,155,TRANSFER,477953.32,C1577001213,180232,0,C1889703062,9662.48,487615.79,0
1100,354,CASH_OUT,558368.57,C1438935643,169926,0,C1418501559,1211481.2,1769849.77,0
1101,47,DEBIT,13745.39,C769196995,27358,13612.61,C343053870,3477183.41,3664723.51,0
1102,566,CASH_OUT,2202575.1,C863963078,2202575.1,0,C679578786,1006442.23,3209017.33,1
1103,701,CASH_OUT,8537861.24,C985677650,8537861.24,0,C1454524635,0,8537861.24,1
1104,397,CASH_OUT,193859.57,C148924386,72484,0,C879674708,58953.88,252813.45,0
1105,232,CASH_OUT,3017156.01,C2105090352,3017156.01,0,C250246729,81318.2,3098474.2,1
1106,183,CASH_OUT,4354175.33,C750241530,4354175.33,0,C96592525,0,4778329.47,1
1107,264,TRANSFER,2514878.33,C1985672054,2514878.33,0,C1670823514,0,0,1
1108,379,PAYMENT,4498.91,C251366146,19902,15403.09,M1514005820,0,0,0
1109,100,CASH_OUT,1422963.14,C1871604900,1422963.14,0,C45991423,0,1422963.14,1
1110,298,CASH_OUT,91937.48,C189240468,101387,9449.52,C1561886384,0,91937.48,0
1111,178,CASH_IN,124745.89,C1795197850,108,124853.89,C1848154068,201127.14,76381.25,0
1112,83,CASH_OUT,594577.22,C422847899,594577.22,0,C52390890,685106.85,1279684.07,1
1113,226,PAYMENT,38716.78,C910960197,157800.39,119083.61,M515538712,0,0,0
1114,660,TRANSFER,48516.87,C226017456,48516.87,0,C116841547,0,0,1
1115,81,TRANSFER,78028.89,C1141684760,78028.89,0,C1203351352,0,0,1
1116,13,PAYMENT,11499.68,C1107248080,0,0,M111070659,0,0,0
1117,298,CASH_OUT,164217.3,C1713239496,19219,0,C485196801,626118.06,790335.37,0
1118,310,DEBIT,4682.54,C1950416587,11295,6612.46,C1426641418,412982.43,417664.97,0
1119,347,PAYMENT,6934.63,C1103092322,0,0,M1541241615,0,0,0
1120,130,CASH_IN,632239.43,C1204364460,8846154.19,9478393.62,C811323074,1561686.99,929447.56,0
1121,588,TRANSFER,366373,C1439464047,0,0,C1420468051,2952845.09,3319218.09,0
1122,286,PAYMENT,37039.93,C49244874,0,0,M2070861918,0,0,0
1123,188,CASH_OUT,136101.57,C27312986,0,0,C206563279,418308.87,554410.44,0
1124,352,PAYMENT,16186.11,C395241952,0,0,M351291711,0,0,0
1125,578,TRANSFER,6274752.67,C1756348910,6274752.67,0,C1746536582,0,0,1
1126,164,CASH_OUT,189951.7,C79969202,0,0,C1243157780,443815.7,633767.4,0
1127,77,TRANSFER,819048.34,C1528612318,819048.34,0,C669563371,0,0,1
1128,202,PAYMENT,5945.74,C764264778,0,0,M1769929561,0,0,0
1129,610,TRANSFER,646676.42,C1136893398,646676.42,0,C850364228,0,0,1
1130,21,CASH_IN,339435.48,C502775436,2705203.64,3044639.11,C1579439357,1049619.34,710183.86,0
1131,378,CASH_OUT,78947.92,C1659324408,177729,98781.08,C444926610,0,78947.92,0
1132,393,CASH_OUT,290198.92,C1130239772,290198.92,0,C1799856639,0,290198.92,1
1133,564,TRANSFER,3370781.65,C1641639361,3370781.65,0,C236124320,0,0,1
1134,491,TRANSFER,25616.71,C1069177491,25616.71,0,C131895413,0,0,1
1135,351,PAYMENT,1335.25,C1980210334,11677,10341.75,M555332414,0,0,0
1136,334,TRANSFER,554501.15,C1771742794,554501.15,0,C799681184,0,0,1
1137,161,PAYMENT,27264.26,C1111286122,14631,0,M991604960,0,0,0
1138,230,TRANSFER,10000000,C150617765,13774746.08,3774746.08,C1641778666,0,0,1
1139,61,CASH_OUT,1155128.91,C1202518126,1155128.91,0,C1162744412,0,1155128.91,1
1140,135,PAYMENT,21193.84,C1336298388,0,0,M1447597319,0,0,0
1141,262,TRANSFER,2914653.69,C767295910,2914653.69,0,C258732542,0,0,1
1142,231,CASH_OUT,153131.14,C947022990,52177.48,0,C1117816135,5021723.89,5174855.03,0
1143,134,CASH_OUT,148313.27,C1691928728,21554,0,C1647842858,2571025.39,2719338.66,0
1144,322,PAYMENT,12828.74,C1837231875,11347,0,M1219953244,0,0,0
1145,664,TRANSFER,397069.12,C767878011,397069.12,0,C205844537,0,0,1
1146,718,CASH_OUT,371449.7,C743630497,371449.7,0,C278676454,22146.7,393596.39,1
1147,36,PAYMENT,21284,C1916910362,0,0,M1400210084,0,0,0
1148,471,CASH_IN,187490.06,C1484493382,125674,313164.06,C376913754,0,0,0
1149,47,CASH_OUT,13172.17,C11443462,13172.17,0,C1334228384,0,13172.17,1
1150,282,PAYMENT,23347.59,C710810564,0,0,M509300713,0,0,0
1151,399,CASH_IN,55358.69,C1698435360,23012048,23067406.68,C1718731303,931350.82,875992.13,0
1152,154,PAYMENT,9404.84,C2011849649,20510,11105.16,M1598724371,0,0,0
1153,393,TRANSFER,4994799.03,C1847894731,31718,0,C1200249924,635907.11,5630706.13,0
1154,208,CASH_OUT,146734.6,C1752781006,12086,0,C1200935374,1172987.35,1319721.95,0
1155,14,CASH_OUT,117144.81,C465649348,0,0,C2063275841,165609.8,282754.61,0
1156,345,CASH_OUT,166271.16,C656954866,166271.16,0,C1289924528,971534.25,1137805.42,1
1157,568,CASH_OUT,30790.13,C642401754,30790.13,0,C1650668671,148453.03,179243.16,1
1158,272,TRANSFER,166972.46,C1290569824,166972.46,0,C771431962,0,0,1
1159,239,CASH_OUT,487572.45,C196823251,487572.45,0,C1538319522,22069.46,509641.91,1
1160,409,CASH_OUT,1050135.78,C866706747,1050135.78,0,C1726408560,4365234.19,5415369.97,1
1161,225,PAYMENT,5503.56,C272801604,21232,15728.44,M1808813660,0,0,0
1162,528,TRANSFER,501101.41,C1409061891,501101.41,0,C1663472922,0,0,1
1163,188,TRANSFER,3671853.86,C1476946789,3671853.86,0,C1192579273,0,0,1
1164,16,CASH_OUT,173970.78,C1835492558,154,0,C1482455618,1073013.04,1276595.71,0
1165,401,CASH_OUT,138992.43,C1824224534,0,0,C1625052343,5776379.6,5915372.03,0
1166,142,TRANSFER,539819.95,C836475018,0,0,C805905478,749991.19,1289811.14,0
1167,345,CASH_OUT,8994286.69,C180006321,8994286.69,0,C1877082345,0,8994286.69,1
1168,184,TRANSFER,60519.74,C1270223061,60519.74,0,C277862929,0,0,1
1169,330,CASH_IN,168584.03,C1702586604,18434422.93,18603006.96,C47249488,9686109.52,9517525.48,0
1170,252,CASH_OUT,119020.32,C1319348774,0,0,C1736046611,2634226.05,2753246.36,0
1171,137,CASH_OUT,1265379.37,C795574446,1265379.37,0,C1744617229,0,1265379.37,1
1172,203,CASH_OUT,2913787.08,C2088472224,2913787.08,0,C1707633180,0,2913787.08,1
1173,283,CASH_IN,91496.61,C1990980510,23836,115332.61,C799054908,0,0,0
1174,205,CASH_OUT,167032.94,C406455614,500317,333284.06,C191555643,236977.91,404010.85,0
1175,148,CASH_OUT,394886.13,C1897206044,394886.13,0,C398205372,840653.68,1235539.81,1
1176,284,CASH_OUT,608060.26,C983394733,0,0,C1383454473,9004260.33,9612320.59,0
1177,130,CASH_OUT,33542.96,C367369948,216,0,C1325818328,329541.97,684962.61,0
1178,251,CASH_OUT,179544.45,C1522905515,10047,0,C605438623,192555.5,372099.96,0
1179,705,TRANSFER,989954.57,C546490249,989954.57,0,C615181247,0,0,1
1180,307,PAYMENT,29379,C928416850,15141.15,0,M2115711633,0,0,0
1181,365,TRANSFER,3244067.13,C2080670113,3244067.13,0,C1564547651,0,0,1
1182,39,PAYMENT,22477.46,C59801373,127726,105248.54,M1295987024,0,0,0
1183,636,CASH_OUT,729078.34,C1723552410,729078.34,0,C1531239198,44848.47,773926.81,1
1184,187,CASH_OUT,152870.85,C800419331,16990,0,C1294800981,0,152870.85,0
1185,347,CASH_IN,147248.16,C826514803,223,147471.16,C881953565,0,0,0
1186,601,TRANSFER,1054244.29,C1474454143,1054244.29,0,C2096107271,0,0,1
1187,15,PAYMENT,13995.01,C1953671514,0,0,M490531454,0,0,0
1188,34,TRANSFER,52557.21,C437611850,52557.21,0,C830293590,0,0,1
1189,157,CASH_OUT,556759.83,C1299296186,0,0,C260269594,10249521.99,10806281.82,0
1190,345,CASH_OUT,927729.13,C1521419599,927729.13,0,C1908107274,0,927729.13,1
1191,203,TRANSFER,2913787.08,C1263647967,2913787.08,0,C1765579007,0,0,1
1192,695,TRANSFER,7435751.59,C1466030331,7435751.59,0,C1541661515,0,0,1
1193,233,TRANSFER,157353.39,C893034321,157353.39,0,C704220128,0,0,1
1194,322,PAYMENT,42434.11,C1544247272,16295,0,M771868627,0,0,0
1195,328,CASH_OUT,2760.38,C1231327222,91907,89146.62,C1579868512,1659644.63,1662405.01,0
1196,238,PAYMENT,20120.17,C1853094354,5064,0,M398256036,0,0,0
1197,403,TRANSFER,264286.19,C1648091455,264286.19,0,C395269260,0,0,1
1198,40,PAYMENT,11744.62,C1230823191,224960,213215.38,M24799212,0,0,0
1199,105,TRANSFER,2988103.3,C257797783,2988103.3,0,C1647613503,0,0,1
1200,331,CASH_OUT,145564.36,C1671001229,167343,21778.64,C299380824,2839330.84,2984895.2,0
1201,637,CASH_OUT,107246.03,C172453788,107246.03,0,C390359674,0,107246.03,1
1202,588,CASH_OUT,1064425.7,C72780172,1064425.7,0,C1401301607,3187812.57,4252238.26,1
1203,483,TRANSFER,7576324.61,C149249593,7576324.61,0,C210740885,0,0,1
1204,498,TRANSFER,10000000,C1764331146,19593838.63,9593838.63,C458755308,0,0,1
1205,358,CASH_OUT,378735.53,C1508018387,0,0,C528821456,2550177.75,2928913.27,0
1206,255,PAYMENT,30988.28,C570072906,0,0,M878074720,0,0,0
1207,533,CASH_OUT,495977.84,C813165216,495977.84,0,C65111466,236230516.8,236726494.7,1
1208,131,CASH_IN,18845.84,C1169496709,2347171.02,2366016.86,C698185039,519406.49,500560.65,0
1209,387,CASH_OUT,20920.39,C18423061,20920.39,0,C1021087479,359472.94,380393.33,1
1210,72,TRANSFER,2947783.87,C1641673590,2947783.87,0,C227659861,0,0,1
1211,59,TRANSFER,192765.49,C267452646,192765.49,0,C243306413,0,0,1
1212,437,CASH_OUT,101392.92,C662060364,101392.92,0,C486861418,614050.05,715442.97,1
1213,279,PAYMENT,2969.81,C1420314398,53533,50563.19,M1685932786,0,0,0
1214,324,PAYMENT,850.89,C425678111,249,0,M884082085,0,0,0
1215,235,PAYMENT,10694.51,C1288304496,55507,44812.49,M2134129111,0,0,0
1216,180,PAYMENT,8403.71,C866659537,0,0,M1080797469,0,0,0
1217,131,PAYMENT,30896.42,C1567647120,31129,232.58,M284526018,0,0,0
1218,35,CASH_OUT,112280.88,C609821524,0,0,C708118422,40512.49,152793.36,1
1219,120,TRANSFER,746518.21,C1049419908,746518.21,0,C713376763,0,0,1
1220,133,TRANSFER,935581.95,C1577617523,2280568.55,1344986.6,C1695946783,6156558.98,7092140.93,0
1221,258,PAYMENT,10775.67,C1593627982,0,0,M548447014,0,0,0
1222,625,TRANSFER,10000000,C1179529142,13020974.53,3020974.53,C2073831661,0,0,1
1223,495,CASH_OUT,987470.17,C1138417563,987470.17,0,C1647906907,0,987470.17,1
1224,352,CASH_OUT,169415.6,C462272115,0,0,C1942163793,1188159.72,1357575.32,0
1225,286,TRANSFER,103124.43,C1284973829,103124.43,0,C1795673999,0,0,1
1226,691,CASH_OUT,84174.31,C503145512,84174.31,0,C893760523,0,84174.31,1
1227,278,CASH_IN,195394.6,C1074650930,2533800.68,2729195.28,C1109058009,2215581.09,2020186.49,0
1228,260,CASH_IN,69891.78,C599935598,501893,571784.78,C287267707,846934.08,777042.3,0
1229,307,CASH_OUT,10424.71,C264472946,0,0,C494151120,1302181,1312605.7,0
1230,201,CASH_OUT,2477661.97,C959116993,2477661.97,0,C2073813717,25166.02,2502828,1
1231,17,CASH_IN,198943.55,C89525334,2737982.09,2936925.64,C1507191972,2009646.12,1810702.58,0
1232,20,CASH_IN,106143.94,C856291421,231440,337583.94,C2025838839,0,0,0
1233,206,PAYMENT,3266.7,C1994627510,99702,96435.3,M947532613,0,0,0
1234,72,CASH_OUT,8594065.09,C1456711816,8594065.09,0,C1231373551,5844.51,8599909.6,1
1235,236,CASH_OUT,132479.91,C154295265,0,0,C1071037160,299821.95,432301.86,0
1236,47,TRANSFER,827921.27,C1767277816,827921.27,0,C1835346647,0,0,1
1237,142,CASH_OUT,32722.81,C32623789,107788,75065.19,C588677963,588795.01,621517.82,0
1238,239,PAYMENT,2755.53,C1930611629,15788,13032.47,M1445066885,0,0,0
1239,609,CASH_OUT,228706.19,C976368712,228706.19,0,C1575445861,118230.46,346936.65,1
1240,540,TRANSFER,342970.95,C498197079,342970.95,0,C1500413954,0,0,1
1241,303,CASH_OUT,105767.1,C1045884440,0,0,C991223879,1227662.28,1333429.37,0
1242,36,CASH_OUT,82164.57,C828433916,0,0,C693199756,1283468.17,1053396.19,0
1243,254,CASH_IN,20692.84,C1839078069,2622016.71,2642709.55,C1792660361,2838233.33,2817540.49,0
1244,34,CASH_OUT,174275.85,C461685281,9966,0,C856163067,487637.42,661913.28,0
1245,227,TRANSFER,4075956.58,C799393307,4075956.58,0,C251525429,0,0,1
1246,329,CASH_OUT,46848.61,C1224307966,0,0,C1354481835,114468.73,161317.34,0
1247,419,CASH_OUT,426323.38,C1078529507,426323.38,0,C1957980970,102216.61,528539.99,1
1248,139,CASH_IN,139024.94,C733786030,407634.89,546659.83,C1959937326,0,0,0
1249,302,CASH_IN,77971.93,C2085261598,10834012.58,10911984.51,C566946499,908611.95,830640.02,0
1250,178,CASH_OUT,763913.96,C743019474,763913.96,0,C508327884,118405.94,882319.9,1
1251,234,CASH_OUT,67956.63,C787321120,0,0,C1130687247,152052.92,233729.21,0
1252,139,CASH_OUT,110385.84,C2012174095,10262.22,0,C709501762,277326.8,387712.65,0
1253,17,CASH_OUT,32827.93,C1700647490,0,0,C360746389,640540.66,641035.12,0
1254,202,TRANSFER,2263927.04,C243052380,2263927.04,0,C129557647,0,0,1
1255,675,TRANSFER,43440.97,C587426597,43440.97,0,C1630185413,0,0,1
1256,381,PAYMENT,5988.91,C558778016,11469,5480.09,M751287477,0,0,0
1257,35,PAYMENT,8000.74,C1527202703,55630,47629.26,M2089002752,0,0,0
1258,13,PAYMENT,55116.04,C727014143,31952,0,M704803092,0,0,0
1259,589,CASH_IN,63952.06,C1335094408,3624776.58,3688728.64,C1652095649,643501.98,579549.93,0
1260,439,TRANSFER,3947541.37,C38256696,3947541.37,0,C160187757,0,0,1
1261,507,TRANSFER,2291498.65,C277466735,2291498.65,0,C1988225772,0,0,1
1262,161,PAYMENT,15051.65,C361512732,16632,1580.35,M2055609918,0,0,0
1263,328,CASH_IN,239173.78,C1931859134,1736867.31,1976041.09,C1002607613,671234.27,432060.49,0
1264,39,CASH_OUT,190462.34,C2002470538,0,0,C1881943115,197893.4,388355.74,0
1265,35,CASH_OUT,80078.28,C2132733056,0,0,C1333892722,1322358.42,3586693.27,0
1266,132,CASH_OUT,1400472.01,C1716241276,1400472.01,0,C553804968,1049307.17,2449779.18,1
1267,13,CASH_IN,216163.74,C282735579,33113,249276.74,C2019447632,4336965.47,4038747.73,0
1268,283,PAYMENT,10309,C1099097934,0,0,M1672438823,0,0,0
1269,13,CASH_OUT,485519.01,C1105748598,241640.28,0,C381867730,716830.14,1202349.15,0
1270,403,TRANSFER,196254.03,C828932813,196254.03,0,C1502933385,0,0,1
1271,305,CASH_OUT,269081.93,C657310996,252,0,C520298100,578820.14,847902.07,0
1272,187,CASH_OUT,26886.48,C520199170,0,0,C1404875282,81225.46,108111.94,0
1273,235,CASH_OUT,153096.95,C1310754968,98326,0,C675820821,340048.83,493145.78,0
1274,567,CASH_IN,500739.06,C576544900,24443,525182.06,C1651724884,203230.7,0,0
1275,205,TRANSFER,846589.73,C789938480,846589.73,0,C1898428967,0,0,1
1276,189,PAYMENT,5854.62,C1717436453,6908,1053.38,M60879686,0,0,0
1277,306,PAYMENT,11850.69,C902352684,0,0,M146837230,0,0,0
1278,167,PAYMENT,10851.71,C142316634,59539,48687.29,M443743784,0,0,0
1279,741,CASH_OUT,10000000,C677394894,10000000,0,C1866259073,0,10000000,1
1280,163,CASH_IN,289965.36,C851984804,822442.51,1112407.87,C722919637,1215773.24,925807.88,0
1281,230,TRANSFER,1096218.34,C34078127,153769,0,C1747918937,3109734.66,4205952.99,0
1282,156,CASH_OUT,134497.41,C1196634718,134497.41,0,C1667005815,16202218.65,16336716.06,1
1283,563,CASH_OUT,55392.67,C1128620531,339,0,C567210309,14979.38,70372.05,0
1284,397,CASH_OUT,249984.75,C1735200144,249984.75,0,C1452851320,0,249984.75,1
1285,279,CASH_OUT,10000000,C517014062,10000000,0,C473496930,540392.1,10540392.1,1
1286,187,CASH_OUT,51117.29,C1608452263,59502,8384.71,C1949849555,0,51117.29,0
1287,636,TRANSFER,222517.07,C1817714534,222517.07,0,C1843295387,0,0,1
1288,322,CASH_IN,51227.63,C1449337862,1113278.54,1164506.17,C1533055866,69208.84,0,0
1289,696,CASH_OUT,343972.5,C318150552,343972.5,0,C1956659443,0,343972.5,1
